123	122
123	124
123	125
124	123
124	125
125	123
125	124
126	115
126	121
126	132
126	127
126	128
126	129
126	130
126	131
127	128
127	129
127	130
127	131
128	129
128	130
128	131
129	128
129	130
129	131
130	128
130	129
130	131
131	128
131	129
131	130
132	115
132	121
132	126
132	133
132	134
132	135
133	135
134	133
134	135
135	133
136	137
136	138
136	139
136	140
136	141
136	142
136	143
136	144
136	145
136	146
136	147
136	148
136	149
136	150
136	151
137	145
137	150
137	138
137	139
137	140
137	141
137	142
137	143
137	145
137	146
137	147
137	148
137	149
137	150
138	139
138	140
138	141
138	142
138	143
138	144
138	146
138	147
138	148
138	149
138	151
139	138
139	140
139	141
139	142
139	143
139	144
139	146
139	147
139	148
139	149
139	151
140	138
140	139
140	141
140	142
140	143
140	146
140	147
140	148
140	149
141	138
141	139
141	140
141	142
141	143
141	146
141	147
141	148
141	149
142	138
142	139
142	140
142	141
142	143
142	146
142	147
142	148
142	149
143	138
143	139
143	140
143	141
143	142
143	146
143	147
143	148
143	149
144	138
144	139
144	140
144	141
144	143
144	146
144	147
144	148
144	149
145	137
145	150
145	138
145	139
145	140
145	141
145	142
145	143
145	145
145	146
145	147
145	148
145	149
146	138
146	139
146	140
146	141
146	143
146	144
146	147
146	148
146	149
147	138
147	139
147	140
147	141
147	143
147	144
147	146
147	148
147	149
148	138
148	139
148	140
148	141
148	143
148	144
148	146
148	147
148	149
149	138
149	139
149	140
149	141
149	143
149	144
149	146
149	147
149	148
150	137
150	145
150	138
150	139
150	140
150	141
150	142
150	143
150	145
150	146
150	147
150	148
150	149
151	138
151	139
151	140
151	141
151	142
151	143
151	145
151	146
151	147
151	148
151	149
152	159
152	153
152	154
152	155
152	156
152	157
152	158
153	156
153	154
153	155
153	157
153	158
154	155
154	157
154	158
155	154
155	157
155	158
156	156
156	154
156	155
156	157
156	158
157	154
157	155
157	158
158	154
158	155
158	157
159	160
159	161
159	162
159	163
159	164
159	165
159	166
159	167
159	168
159	169
159	170
159	171
159	172
159	173
159	174
159	175
160	162
160	165
160	166
160	170
160	175
160	161
160	163
160	164
160	167
160	168
160	169
160	171
160	172
160	173
160	174
161	163
161	164
161	167
161	168
161	169
161	171
161	172
161	173
161	174
162	160
162	165
162	166
162	170
162	175
162	161
162	163
162	164
162	167
162	168
162	169
162	171
162	172
162	173
162	174
163	161
163	164
163	167
163	168
163	169
163	171
163	172
163	173
163	174
164	161
164	163
164	167
164	168
164	169
164	171
164	172
164	173
164	174
165	160
165	162
165	166
165	170
165	175
165	161
165	163
165	164
165	167
165	168
165	169
165	171
165	172
165	173
165	174
166	160
166	162
166	165
166	170
166	175
166	161
166	163
166	164
166	167
166	168
166	169
166	171
166	172
166	173
166	174
167	161
167	163
167	164
167	168
167	169
167	171
167	172
167	173
167	174
168	161
168	163
168	164
168	167
168	169
168	171
168	172
168	173
168	174
169	161
169	163
169	164
169	167
169	168
169	171
169	172
169	173
169	174
170	160
170	162
170	165
170	166
170	175
170	161
170	163
170	164
170	167
170	168
170	169
170	171
170	172
170	173
170	174
171	161
171	163
171	164
171	167
171	168
171	169
171	172
171	173
171	174
172	161
172	163
172	164
172	167
172	168
172	169
172	171
172	173
172	174
173	161
173	163
173	164
173	167
173	168
173	169
173	171
173	172
173	174
174	161
174	163
174	164
174	167
174	168
174	169
174	171
174	172
174	173
175	160
175	162
175	165
175	166
175	170
175	161
175	163
175	164
175	167
175	168
175	169
175	171
175	172
175	173
175	174
